Area,Type,Date,Real GDP (Legacy),Real Personal Income per Capita
"Lake Charles, LA",MSA,2007-12-31,17117.116,39595.7
"Lake Charles, LA",MSA,2008-12-31,14835.611,40760.8
"Lake Charles, LA",MSA,2009-12-31,12435.819,38535.3
"Lake Charles, LA",MSA,2010-12-31,11247.652,38532.3
"Lake Charles, LA",MSA,2011-12-31,14009.459,38806.0
"Lake Charles, LA",MSA,2012-12-31,13632.063,39957.4
"Lake Charles, LA",MSA,2013-12-31,12015.873,39558.2
"Lake Charles, LA",MSA,2014-12-31,12596.327,41272.7
"Lake Charles, LA",MSA,2015-12-31,13216.772,43249.3
"Lake Charles, LA",MSA,2016-12-31,14325.534,43279.5
"Lake Charles, LA",MSA,2017-12-31,16776.296,44261.1
"Lake Charles, LA",MSA,2018-12-31,16505.095,45075.0
"Lake Charles, LA",MSA,2019-12-31,16643.412,44096.3
"Lake Charles, LA",MSA,2020-12-31,13353.344,44944.8
"Lake Charles, LA",MSA,2021-12-31,13550.339,47504.8
"Lake Charles, LA",MSA,2022-12-31,,44638.2
"Lake Havasu City-Kingman, AZ",MSA,2001-12-31,3795.711,26993.0
"Lake Havasu City-Kingman, AZ",MSA,2002-12-31,4181.147,27407.8
"Lake Havasu City-Kingman, AZ",MSA,2003-12-31,4283.744,27857.8
"Lake Havasu City-Kingman, AZ",MSA,2004-12-31,4635.056,28700.0
"Lake Havasu City-Kingman, AZ",MSA,2005-12-31,4869.271,29130.2
"Lake Havasu City-Kingman, AZ",MSA,2006-12-31,4893.318,29044.7
"Lake Havasu City-Kingman, AZ",MSA,2007-12-31,5009.098,28872.1
"Lake Havasu City-Kingman, AZ",MSA,2008-12-31,4908.291,28717.1
"Lake Havasu City-Kingman, AZ",MSA,2009-12-31,4630.478,28866.6
"Lake Havasu City-Kingman, AZ",MSA,2010-12-31,4628.097,28574.6
"Lake Havasu City-Kingman, AZ",MSA,2011-12-31,4608.185,27881.8
"Lake Havasu City-Kingman, AZ",MSA,2012-12-31,4565.666,27849.5
"Lake Havasu City-Kingman, AZ",MSA,2013-12-31,4783.467,28350.4
"Lake Havasu City-Kingman, AZ",MSA,2014-12-31,4788.071,29404.4
"Lake Havasu City-Kingman, AZ",MSA,2015-12-31,4750.691,30226.8
"Lake Havasu City-Kingman, AZ",MSA,2016-12-31,4964.569,31132.2
"Lake Havasu City-Kingman, AZ",MSA,2017-12-31,4840.687,32259.6
"Lake Havasu City-Kingman, AZ",MSA,2018-12-31,4917.125,32981.7
"Lake Havasu City-Kingman, AZ",MSA,2019-12-31,5095.638,34253.6
"Lake Havasu City-Kingman, AZ",MSA,2020-12-31,5241.733,38447.0
"Lake Havasu City-Kingman, AZ",MSA,2021-12-31,5634.375,39244.6
"Lake Havasu City-Kingman, AZ",MSA,2022-12-31,,38473.3
"Lakeland-Winter Haven, FL",MSA,2001-12-31,17186.506,34159.7
"Lakeland-Winter Haven, FL",MSA,2002-12-31,17775.403,33855.7
"Lakeland-Winter Haven, FL",MSA,2003-12-31,18353.565,34159.5
"Lakeland-Winter Haven, FL",MSA,2004-12-31,19251.76,34949.0
"Lakeland-Winter Haven, FL",MSA,2005-12-31,20399.982,35602.5
"Lakeland-Winter Haven, FL",MSA,2006-12-31,21070.324,34870.3
"Lakeland-Winter Haven, FL",MSA,2007-12-31,21577.504,34511.0
"Lakeland-Winter Haven, FL",MSA,2008-12-31,21032.157,34131.1
"Lakeland-Winter Haven, FL",MSA,2009-12-31,19764.271,32766.2
"Lakeland-Winter Haven, FL",MSA,2010-12-31,19842.552,34108.2
"Lakeland-Winter Haven, FL",MSA,2011-12-31,19750.301,34727.5
"Lakeland-Winter Haven, FL",MSA,2012-12-31,20019.579,33937.3
"Lakeland-Winter Haven, FL",MSA,2013-12-31,20523.664,33354.7
"Lakeland-Winter Haven, FL",MSA,2014-12-31,20465.988,33832.7
"Lakeland-Winter Haven, FL",MSA,2015-12-31,21532.353,34704.6
"Lakeland-Winter Haven, FL",MSA,2016-12-31,22171.258,34290.3
"Lakeland-Winter Haven, FL",MSA,2017-12-31,23407.114,35287.4
"Lakeland-Winter Haven, FL",MSA,2018-12-31,23945.143,35473.4
"Lakeland-Winter Haven, FL",MSA,2019-12-31,24742.403,36489.5
"Lakeland-Winter Haven, FL",MSA,2020-12-31,25553.413,39000.0
"Lakeland-Winter Haven, FL",MSA,2021-12-31,26955.415,40288.1
"Lakeland-Winter Haven, FL",MSA,2022-12-31,,37247.6
"Lancaster, PA",MSA,2001-12-31,21484.42,40479.5
"Lancaster, PA",MSA,2002-12-31,21899.379,40068.2
"Lancaster, PA",MSA,2003-12-31,22789.348,40555.9
"Lancaster, PA",MSA,2004-12-31,23204.482,41873.8
"Lancaster, PA",MSA,2005-12-31,23788.272,42217.8
"Lancaster, PA",MSA,2006-12-31,23822.011,41883.1
"Lancaster, PA",MSA,2007-12-31,23719.781,42232.7
"Lancaster, PA",MSA,2008-12-31,23622.853,42309.4
"Lancaster, PA",MSA,2009-12-31,22680.339,41192.5
"Lancaster, PA",MSA,2010-12-31,23475.683,42115.7
"Lancaster, PA",MSA,2011-12-31,23297.6,42817.8
"Lancaster, PA",MSA,2012-12-31,23365.735,43102.8
"Lancaster, PA",MSA,2013-12-31,23854.257,43484.5
"Lancaster, PA",MSA,2014-12-31,24403.566,44705.0
"Lancaster, PA",MSA,2015-12-31,25456.813,46764.2
"Lancaster, PA",MSA,2016-12-31,25541.837,47316.4
"Lancaster, PA",MSA,2017-12-31,26685.614,48614.1
"Lancaster, PA",MSA,2018-12-31,27020.652,50088.5
"Lancaster, PA",MSA,2019-12-31,27197.306,51444.9
"Lancaster, PA",MSA,2020-12-31,25972.868,55255.0
"Lancaster, PA",MSA,2021-12-31,27183.833,56674.1
"Lancaster, PA",MSA,2022-12-31,,54328.1
"Lansing-East Lansing, MI",MSA,2001-12-31,21106.288,37255.5
"Lansing-East Lansing, MI",MSA,2002-12-31,21824.199,36754.3
"Lansing-East Lansing, MI",MSA,2003-12-31,22045.257,36523.6
"Lansing-East Lansing, MI",MSA,2004-12-31,22220.6,36156.8
"Lansing-East Lansing, MI",MSA,2005-12-31,22628.604,35614.2
"Lansing-East Lansing, MI",MSA,2006-12-31,22917.178,35694.1
"Lansing-East Lansing, MI",MSA,2007-12-31,22980.407,35906.1
"Lansing-East Lansing, MI",MSA,2008-12-31,21617.224,36311.5
"Lansing-East Lansing, MI",MSA,2009-12-31,20175.969,35735.3
"Lansing-East Lansing, MI",MSA,2010-12-31,21747.193,36756.2
"Lansing-East Lansing, MI",MSA,2011-12-31,21177.551,36839.6
"Lansing-East Lansing, MI",MSA,2012-12-31,20704.648,36633.6
"Lansing-East Lansing, MI",MSA,2013-12-31,20538.078,36417.1
"Lansing-East Lansing, MI",MSA,2014-12-31,21001.973,37169.5
"Lansing-East Lansing, MI",MSA,2015-12-31,21701.914,38620.8
"Lansing-East Lansing, MI",MSA,2016-12-31,22593.458,39385.2
"Lansing-East Lansing, MI",MSA,2017-12-31,22978.166,39815.1
"Lansing-East Lansing, MI",MSA,2018-12-31,23365.235,40505.3
"Lansing-East Lansing, MI",MSA,2019-12-31,23535.38,41405.1
"Lansing-East Lansing, MI",MSA,2020-12-31,23041.507,45003.0
"Lansing-East Lansing, MI",MSA,2021-12-31,24604.057,47287.2
"Lansing-East Lansing, MI",MSA,2022-12-31,,43645.3
"Laredo, TX",MSA,2001-12-31,8058.431,25179.8
"Laredo, TX",MSA,2002-12-31,8250.169,25576.2
"Laredo, TX",MSA,2003-12-31,8136.431,25764.1
"Laredo, TX",MSA,2004-12-31,7876.574,25041.9
"Laredo, TX",MSA,2005-12-31,8165.897,26463.6
"Laredo, TX",MSA,2006-12-31,8281.734,27263.9
"Laredo, TX",MSA,2007-12-31,8147.326,27090.5
"Laredo, TX",MSA,2008-12-31,7767.846,29406.5
"Laredo, TX",MSA,2009-12-31,7827.462,27875.7
"Laredo, TX",MSA,2010-12-31,7927.563,28977.7
"Laredo, TX",MSA,2011-12-31,8761.361,30513.8
"Laredo, TX",MSA,2012-12-31,9353.524,30604.3
"Laredo, TX",MSA,2013-12-31,9990.228,30625.2
"Laredo, TX",MSA,2014-12-31,11501.325,30910.3
"Laredo, TX",MSA,2015-12-31,12787.566,31105.9
"Laredo, TX",MSA,2016-12-31,12709.23,30936.1
"Laredo, TX",MSA,2017-12-31,12677.956,31152.7
"Laredo, TX",MSA,2018-12-31,12067.102,31901.3
"Laredo, TX",MSA,2019-12-31,12691.606,33271.1
"Laredo, TX",MSA,2020-12-31,12828.793,35375.7
"Laredo, TX",MSA,2021-12-31,12832.935,37660.9
"Laredo, TX",MSA,2022-12-31,,35222.6
"Las Cruces, NM",MSA,2001-12-31,4902.117,27163.7
"Las Cruces, NM",MSA,2002-12-31,5108.616,28326.1
"Las Cruces, NM",MSA,2003-12-31,5487.679,28984.5
"Las Cruces, NM",MSA,2004-12-31,5907.652,29578.7
"Las Cruces, NM",MSA,2005-12-31,6397.676,30316.8
"Las Cruces, NM",MSA,2006-12-31,6408.099,30622.6
"Las Cruces, NM",MSA,2007-12-31,6451.689,31335.8
"Las Cruces, NM",MSA,2008-12-31,6497.226,31525.6
"Las Cruces, NM",MSA,2009-12-31,6740.829,32841.4
"Las Cruces, NM",MSA,2010-12-31,7047.717,33724.6
"Las Cruces, NM",MSA,2011-12-31,6763.715,33416.8
"Las Cruces, NM",MSA,2012-12-31,6396.897,33033.2
"Las Cruces, NM",MSA,2013-12-31,6341.745,31804.4
"Las Cruces, NM",MSA,2014-12-31,6388.131,32655.0
"Las Cruces, NM",MSA,2015-12-31,6436.079,34123.4
"Las Cruces, NM",MSA,2016-12-31,6559.862,34832.3
"Las Cruces, NM",MSA,2017-12-31,6633.795,34906.4
"Las Cruces, NM",MSA,2018-12-31,6757.052,35046.3
"Las Cruces, NM",MSA,2019-12-31,6937.711,36503.5
"Las Cruces, NM",MSA,2020-12-31,6650.524,39060.6
"Las Cruces, NM",MSA,2021-12-31,6847.115,41879.4
"Las Cruces, NM",MSA,2022-12-31,,39090.2
"Las Vegas-Henderson-Paradise, NV",MSA,2001-12-31,72915.68,42205.8
"Las Vegas-Henderson-Paradise, NV",MSA,2002-12-31,76230.954,41594.0
"Las Vegas-Henderson-Paradise, NV",MSA,2003-12-31,79957.626,41822.8
"Las Vegas-Henderson-Paradise, NV",MSA,2004-12-31,89394.843,43359.0
"Las Vegas-Henderson-Paradise, NV",MSA,2005-12-31,97900.441,45884.6
"Las Vegas-Henderson-Paradise, NV",MSA,2006-12-31,102438.324,46390.9
"Las Vegas-Henderson-Paradise, NV",MSA,2007-12-31,103794.033,45805.9
"Las Vegas-Henderson-Paradise, NV",MSA,2008-12-31,100444.279,42901.7
"Las Vegas-Henderson-Paradise, NV",MSA,2009-12-31,90714.334,39281.2
"Las Vegas-Henderson-Paradise, NV",MSA,2010-12-31,89956.581,39449.0
"Las Vegas-Henderson-Paradise, NV",MSA,2011-12-31,91091.675,39898.9
"Las Vegas-Henderson-Paradise, NV",MSA,2012-12-31,89890.207,41174.0
"Las Vegas-Henderson-Paradise, NV",MSA,2013-12-31,91079.803,40174.4
"Las Vegas-Henderson-Paradise, NV",MSA,2014-12-31,92764.189,41584.8
"Las Vegas-Henderson-Paradise, NV",MSA,2015-12-31,97005.764,44017.7
"Las Vegas-Henderson-Paradise, NV",MSA,2016-12-31,99491.074,44382.7
"Las Vegas-Henderson-Paradise, NV",MSA,2017-12-31,102087.729,45547.1
"Las Vegas-Henderson-Paradise, NV",MSA,2018-12-31,107751.448,46514.1
"Las Vegas-Henderson-Paradise, NV",MSA,2019-12-31,112654.167,48672.1
"Las Vegas-Henderson-Paradise, NV",MSA,2020-12-31,101883.799,50233.5
"Las Vegas-Henderson-Paradise, NV",MSA,2021-12-31,111288.53,53566.2
"Las Vegas-Henderson-Paradise, NV",MSA,2022-12-31,,50972.4
"Lawrence, KS",MSA,2001-12-31,3700.172,35321.9
"Lawrence, KS",MSA,2002-12-31,3805.848,35413.4
"Lawrence, KS",MSA,2003-12-31,3783.265,35389.8
"Lawrence, KS",MSA,2004-12-31,3862.304,34853.4
"Lawrence, KS",MSA,2005-12-31,3870.559,35241.6
"Lawrence, KS",MSA,2006-12-31,3847.798,36233.2
"Lawrence, KS",MSA,2007-12-31,3933.397,36865.8
"Lawrence, KS",MSA,2008-12-31,4029.648,37927.2
"Lawrence, KS",MSA,2009-12-31,4001.793,38296.0
"Lawrence, KS",MSA,2010-12-31,3937.978,37825.5
"Lawrence, KS",MSA,2011-12-31,4037.593,38490.1
"Lawrence, KS",MSA,2012-12-31,4019.253,38522.4
"Lawrence, KS",MSA,2013-12-31,4058.107,38519.4
"Lawrence, KS",MSA,2014-12-31,4129.953,39255.8
"Lawrence, KS",MSA,2015-12-31,4153.031,40721.0
"Lawrence, KS",MSA,2016-12-31,4353.8,41081.1
"Lawrence, KS",MSA,2017-12-31,4439.35,42461.6
"Lawrence, KS",MSA,2018-12-31,4561.815,43549.9
"Lawrence, KS",MSA,2019-12-31,4578.983,44489.3
"Lawrence, KS",MSA,2020-12-31,4396.848,46520.0
"Lawrence, KS",MSA,2021-12-31,4520.477,47569.8
"Lawrence, KS",MSA,2022-12-31,,45500.1
"Lawton, OK",MSA,2001-12-31,3736.121,32050.8
"Lawton, OK",MSA,2002-12-31,3854.835,33378.4
"Lawton, OK",MSA,2003-12-31,4146.743,35490.3
"Lawton, OK",MSA,2004-12-31,4333.424,34365.8
"Lawton, OK",MSA,2005-12-31,4262.069,35212.9
"Lawton, OK",MSA,2006-12-31,4439.655,36944.8
"Lawton, OK",MSA,2007-12-31,4512.043,36934.1
"Lawton, OK",MSA,2008-12-31,4669.665,38917.3
"Lawton, OK",MSA,2009-12-31,4815.877,39350.6
"Lawton, OK",MSA,2010-12-31,5037.561,40114.0
"Lawton, OK",MSA,2011-12-31,4916.278,40080.4
"Lawton, OK",MSA,2012-12-31,4704.754,39004.2
"Lawton, OK",MSA,2013-12-31,4768.256,39038.1
"Lawton, OK",MSA,2014-12-31,4709.719,39137.4
"Lawton, OK",MSA,2015-12-31,4846.102,40028.3
"Lawton, OK",MSA,2016-12-31,4800.782,39917.6
"Lawton, OK",MSA,2017-12-31,4689.252,40031.4
"Lawton, OK",MSA,2018-12-31,4649.115,40193.5
"Lawton, OK",MSA,2019-12-31,4691.982,41030.0
"Lawton, OK",MSA,2020-12-31,4592.247,43666.8
"Lawton, OK",MSA,2021-12-31,4656.623,44396.5
"Lawton, OK",MSA,2022-12-31,,41121.9
"Lebanon, PA",MSA,2001-12-31,3926.771,37994.6
"Lebanon, PA",MSA,2002-12-31,4042.022,38179.2
"Lebanon, PA",MSA,2003-12-31,4264.188,38284.1
"Lebanon, PA",MSA,2004-12-31,4491.26,40022.4
"Lebanon, PA",MSA,2005-12-31,4547.538,40213.1
"Lebanon, PA",MSA,2006-12-31,4637.657,40229.7
"Lebanon, PA",MSA,2007-12-31,4792.509,40646.1
"Lebanon, PA",MSA,2008-12-31,4785.568,40919.0
"Lebanon, PA",MSA,2009-12-31,4769.014,40199.6
"Lebanon, PA",MSA,2010-12-31,4949.988,40814.8
"Lebanon, PA",MSA,2011-12-31,5056.192,41189.0
"Lebanon, PA",MSA,2012-12-31,5173.899,40960.8
"Lebanon, PA",MSA,2013-12-31,5134.673,40721.4
"Lebanon, PA",MSA,2014-12-31,5273.449,41437.0
"Lebanon, PA",MSA,2015-12-31,5365.728,42990.3
"Lebanon, PA",MSA,2016-12-31,5268.718,43873.4
"Lebanon, PA",MSA,2017-12-31,5436.407,44768.5
"Lebanon, PA",MSA,2018-12-31,5605.596,45548.3
"Lebanon, PA",MSA,2019-12-31,5644.941,46570.6
"Lebanon, PA",MSA,2020-12-31,5446.933,50042.3
"Lebanon, PA",MSA,2021-12-31,5775.313,51317.9
"Lebanon, PA",MSA,2022-12-31,,48436.4
"Lewiston, ID-WA",MSA,2001-12-31,2044.91,35249.4
"Lewiston, ID-WA",MSA,2002-12-31,2073.787,34997.3
"Lewiston, ID-WA",MSA,2003-12-31,2102.135,35299.5
"Lewiston, ID-WA",MSA,2004-12-31,2154.227,35789.2
"Lewiston, ID-WA",MSA,2005-12-31,2193.14,35124.3
"Lewiston, ID-WA",MSA,2006-12-31,2205.774,36033.3
"Lewiston, ID-WA",MSA,2007-12-31,2217.546,37596.2
"Lewiston, ID-WA",MSA,2008-12-31,2291.402,38289.2
"Lewiston, ID-WA",MSA,2009-12-31,2247.005,37888.9
"Lewiston, ID-WA",MSA,2010-12-31,2340.63,38509.7
"Lewiston, ID-WA",MSA,2011-12-31,2294.737,38392.4
"Lewiston, ID-WA",MSA,2012-12-31,2266.289,38236.2
"Lewiston, ID-WA",MSA,2013-12-31,2335.593,38397.9
"Lewiston, ID-WA",MSA,2014-12-31,2330.771,38981.7
"Lewiston, ID-WA",MSA,2015-12-31,2388.705,40231.9
"Lewiston, ID-WA",MSA,2016-12-31,2472.869,40909.4
"Lewiston, ID-WA",MSA,2017-12-31,2444.495,41833.2
"Lewiston, ID-WA",MSA,2018-12-31,2428.312,42553.7
"Lewiston, ID-WA",MSA,2019-12-31,2529.565,43589.5
"Lewiston, ID-WA",MSA,2020-12-31,2538.044,46128.5
"Lewiston, ID-WA",MSA,2021-12-31,2676.639,48043.5
"Lewiston, ID-WA",MSA,2022-12-31,,46873.7
"Lewiston-Auburn, ME",MSA,2001-12-31,3455.053,34699.8
"Lewiston-Auburn, ME",MSA,2002-12-31,3717.752,35793.2
"Lewiston-Auburn, ME",MSA,2003-12-31,3834.321,36512.6
"Lewiston-Auburn, ME",MSA,2004-12-31,3924.543,36329.2
"Lewiston-Auburn, ME",MSA,2005-12-31,3923.131,35894.2
"Lewiston-Auburn, ME",MSA,2006-12-31,3980.837,36353.3
"Lewiston-Auburn, ME",MSA,2007-12-31,4107.04,37146.3
"Lewiston-Auburn, ME",MSA,2008-12-31,4169.43,37524.8
"Lewiston-Auburn, ME",MSA,2009-12-31,4003.212,38016.4
"Lewiston-Auburn, ME",MSA,2010-12-31,3946.847,37745.5
"Lewiston-Auburn, ME",MSA,2011-12-31,3905.083,37671.5
"Lewiston-Auburn, ME",MSA,2012-12-31,4032.657,37372.8
"Lewiston-Auburn, ME",MSA,2013-12-31,3952.046,36275.4
"Lewiston-Auburn, ME",MSA,2014-12-31,4000.07,36512.5
"Lewiston-Auburn, ME",MSA,2015-12-31,4071.771,38243.0
"Lewiston-Auburn, ME",MSA,2016-12-31,4132.657,38011.0
"Lewiston-Auburn, ME",MSA,2017-12-31,4085.241,38565.2
"Lewiston-Auburn, ME",MSA,2018-12-31,4235.842,39038.1
"Lewiston-Auburn, ME",MSA,2019-12-31,4349.255,40270.5
"Lewiston-Auburn, ME",MSA,2020-12-31,4416.232,43833.3
"Lewiston-Auburn, ME",MSA,2021-12-31,4616.143,44206.7
"Lewiston-Auburn, ME",MSA,2022-12-31,,42273.4
"Lexington-Fayette, KY",MSA,2001-12-31,19383.609,40817.0
"Lexington-Fayette, KY",MSA,2002-12-31,20302.84,40695.5
"Lexington-Fayette, KY",MSA,2003-12-31,20759.826,40427.1
"Lexington-Fayette, KY",MSA,2004-12-31,21549.237,41381.7
"Lexington-Fayette, KY",MSA,2005-12-31,22626.878,41564.7
"Lexington-Fayette, KY",MSA,2006-12-31,23548.359,42555.9
"Lexington-Fayette, KY",MSA,2007-12-31,23780.654,42997.4
"Lexington-Fayette, KY",MSA,2008-12-31,23241.34,42557.8
"Lexington-Fayette, KY",MSA,2009-12-31,21515.174,40990.1
"Lexington-Fayette, KY",MSA,2010-12-31,22342.798,41125.3
"Lexington-Fayette, KY",MSA,2011-12-31,22651.329,41952.4
"Lexington-Fayette, KY",MSA,2012-12-31,23094.466,42530.1
"Lexington-Fayette, KY",MSA,2013-12-31,23964.501,42826.7
"Lexington-Fayette, KY",MSA,2014-12-31,24602.637,43800.9
"Lexington-Fayette, KY",MSA,2015-12-31,25441.023,45479.0
"Lexington-Fayette, KY",MSA,2016-12-31,26005.363,45632.1
"Lexington-Fayette, KY",MSA,2017-12-31,26280.938,45980.0
"Lexington-Fayette, KY",MSA,2018-12-31,26831.591,46540.4
"Lexington-Fayette, KY",MSA,2019-12-31,27413.157,48140.3
"Lexington-Fayette, KY",MSA,2020-12-31,26562.28,50914.3
"Lexington-Fayette, KY",MSA,2021-12-31,27666.885,52195.5
"Lexington-Fayette, KY",MSA,2022-12-31,,49874.0
"Lima, OH",MSA,2001-12-31,5716.16,33319.6
"Lima, OH",MSA,2002-12-31,5921.612,33592.2
"Lima, OH",MSA,2003-12-31,5817.182,34203.4
"Lima, OH",MSA,2004-12-31,5950.696,34353.9
"Lima, OH",MSA,2005-12-31,5985.655,34135.5
"Lima, OH",MSA,2006-12-31,6117.198,34838.3
"Lima, OH",MSA,2007-12-31,6042.698,35704.1
"Lima, OH",MSA,2008-12-31,6061.516,35699.5
"Lima, OH",MSA,2009-12-31,7495.687,35989.2
"Lima, OH",MSA,2010-12-31,7821.572,36424.2
"Lima, OH",MSA,2011-12-31,7930.715,36959.4
"Lima, OH",MSA,2012-12-31,7278.543,37385.1
"Lima, OH",MSA,2013-12-31,6917.091,36838.0
"Lima, OH",MSA,2014-12-31,7597.121,37721.9
"Lima, OH",MSA,2015-12-31,7366.23,38943.2
"Lima, OH",MSA,2016-12-31,7660.353,39470.2
"Lima, OH",MSA,2017-12-31,7543.69,40150.3
"Lima, OH",MSA,2018-12-31,7597.93,41036.7
"Lima, OH",MSA,2019-12-31,7558.271,41630.0
"Lima, OH",MSA,2020-12-31,7253.048,44872.4
"Lima, OH",MSA,2021-12-31,7604.646,45776.0
"Lima, OH",MSA,2022-12-31,,43255.5
"Lincoln, NE",MSA,2001-12-31,13323.301,40995.8
"Lincoln, NE",MSA,2002-12-31,13377.267,41660.9
"Lincoln, NE",MSA,2003-12-31,13875.173,41877.3
"Lincoln, NE",MSA,2004-12-31,14117.411,42041.4
"Lincoln, NE",MSA,2005-12-31,14764.428,41796.2
"Lincoln, NE",MSA,2006-12-31,15112.067,42367.0
"Lincoln, NE",MSA,2007-12-31,15377.936,43133.6
"Lincoln, NE",MSA,2008-12-31,14808.721,43541.5
"Lincoln, NE",MSA,2009-12-31,14439.822,42598.0
"Lincoln, NE",MSA,2010-12-31,14866.705,42748.2
"Lincoln, NE",MSA,2011-12-31,14897.298,43521.4
"Lincoln, NE",MSA,2012-12-31,15090.768,44479.4
"Lincoln, NE",MSA,2013-12-31,15332.419,43501.2
"Lincoln, NE",MSA,2014-12-31,15912.408,44054.8
"Lincoln, NE",MSA,2015-12-31,16475.104,45780.5
"Lincoln, NE",MSA,2016-12-31,16662.821,45590.6
"Lincoln, NE",MSA,2017-12-31,17487.534,46521.6
"Lincoln, NE",MSA,2018-12-31,17942.208,47514.2
"Lincoln, NE",MSA,2019-12-31,18205.476,48698.8
"Lincoln, NE",MSA,2020-12-31,17911.392,51078.7
"Lincoln, NE",MSA,2021-12-31,18458.494,54301.1
"Lincoln, NE",MSA,2022-12-31,,51963.3
"Little Rock-North Little Rock-Conway, AR",MSA,2001-12-31,26490.203,38307.8
"Little Rock-North Little Rock-Conway, AR",MSA,2002-12-31,27334.055,38687.2
"Little Rock-North Little Rock-Conway, AR",MSA,2003-12-31,28655.31,39659.3
"Little Rock-North Little Rock-Conway, AR",MSA,2004-12-31,29717.617,40257.5
"Little Rock-North Little Rock-Conway, AR",MSA,2005-12-31,31492.313,41229.5
"Little Rock-North Little Rock-Conway, AR",MSA,2006-12-31,32437.313,41541.2
"Little Rock-North Little Rock-Conway, AR",MSA,2007-12-31,33337.237,42788.4
"Little Rock-North Little Rock-Conway, AR",MSA,2008-12-31,32718.843,42051.8
"Little Rock-North Little Rock-Conway, AR",MSA,2009-12-31,31771.724,41586.9
"Little Rock-North Little Rock-Conway, AR",MSA,2010-12-31,31689.423,41244.2
"Little Rock-North Little Rock-Conway, AR",MSA,2011-12-31,32282.615,41635.3
"Little Rock-North Little Rock-Conway, AR",MSA,2012-12-31,32311.203,42941.6
"Little Rock-North Little Rock-Conway, AR",MSA,2013-12-31,32379.914,41499.1
"Little Rock-North Little Rock-Conway, AR",MSA,2014-12-31,32616.901,42299.6
"Little Rock-North Little Rock-Conway, AR",MSA,2015-12-31,33180.888,43456.6
"Little Rock-North Little Rock-Conway, AR",MSA,2016-12-31,33306.168,43909.9
"Little Rock-North Little Rock-Conway, AR",MSA,2017-12-31,33060.178,43869.7
"Little Rock-North Little Rock-Conway, AR",MSA,2018-12-31,33578.104,44046.9
"Little Rock-North Little Rock-Conway, AR",MSA,2019-12-31,34095.491,45153.4
"Little Rock-North Little Rock-Conway, AR",MSA,2020-12-31,33851.943,48656.3
"Little Rock-North Little Rock-Conway, AR",MSA,2021-12-31,35158.917,50366.0
"Little Rock-North Little Rock-Conway, AR",MSA,2022-12-31,,48127.7
"Logan, UT-ID",MSA,2001-12-31,2943.823,27143.3
"Logan, UT-ID",MSA,2002-12-31,2939.947,26734.6
"Logan, UT-ID",MSA,2003-12-31,3121.376,27525.5
"Logan, UT-ID",MSA,2004-12-31,3284.283,28582.3
"Logan, UT-ID",MSA,2005-12-31,3340.667,28079.0
"Logan, UT-ID",MSA,2006-12-31,3447.18,28710.4
"Logan, UT-ID",MSA,2007-12-31,3654.491,29810.8
"Logan, UT-ID",MSA,2008-12-31,3857.397,31127.1
"Logan, UT-ID",MSA,2009-12-31,3934.917,30416.8
"Logan, UT-ID",MSA,2010-12-31,4256.918,30949.0
"Logan, UT-ID",MSA,2011-12-31,4397.238,31892.3
"Logan, UT-ID",MSA,2012-12-31,4272.398,32314.4
"Logan, UT-ID",MSA,2013-12-31,4331.147,31743.5
"Logan, UT-ID",MSA,2014-12-31,4479.259,32593.4
"Logan, UT-ID",MSA,2015-12-31,4642.167,34478.8
"Logan, UT-ID",MSA,2016-12-31,4802.507,35117.0
"Logan, UT-ID",MSA,2017-12-31,5063.608,36686.5
"Logan, UT-ID",MSA,2018-12-31,5386.068,38059.1
"Logan, UT-ID",MSA,2019-12-31,5642.693,39332.5
"Logan, UT-ID",MSA,2020-12-31,5699.075,40847.4
"Logan, UT-ID",MSA,2021-12-31,6162.235,44037.2
"Logan, UT-ID",MSA,2022-12-31,,41415.1
"Longview, TX",MSA,2001-12-31,12560.974,33782.5
"Longview, TX",MSA,2002-12-31,13002.191,33662.1
"Longview, TX",MSA,2003-12-31,12854.323,34300.2
"Longview, TX",MSA,2004-12-31,13148.183,34161.7
"Longview, TX",MSA,2005-12-31,13967.612,35970.4
"Longview, TX",MSA,2006-12-31,15162.632,38339.1
"Longview, TX",MSA,2007-12-31,16549.234,39362.7
"Longview, TX",MSA,2008-12-31,17559.898,43835.7
"Longview, TX",MSA,2009-12-31,18452.899,40484.8
"Longview, TX",MSA,2010-12-31,17225.783,40969.2
"Longview, TX",MSA,2011-12-31,16407.171,43566.2
"Longview, TX",MSA,2012-12-31,16420.432,43149.8
"Longview, TX",MSA,2013-12-31,16263.974,42316.9
"Longview, TX",MSA,2014-12-31,16192.338,43686.8
"Longview, TX",MSA,2015-12-31,15461.414,41877.9
"Longview, TX",MSA,2016-12-31,14690.808,39966.4
"Longview, TX",MSA,2017-12-31,14810.864,40090.4
"Longview, TX",MSA,2018-12-31,15324.899,41207.2
"Longview, TX",MSA,2019-12-31,15312.447,42291.6
"Longview, TX",MSA,2020-12-31,14648.037,44313.2
"Longview, TX",MSA,2021-12-31,14900.774,45466.3
"Longview, TX",MSA,2022-12-31,,43713.8
"Longview, WA",MSA,2001-12-31,3309.959,32907.4
"Longview, WA",MSA,2002-12-31,3213.134,32380.0
"Longview, WA",MSA,2003-12-31,3333.816,32746.9
"Longview, WA",MSA,2004-12-31,3401.3,33284.4
